frame number,frequency,latency
1582,0,126725
1583,0,126082
1584,0,125911
1585,0,125590
1586,0,127608
1587,0,128090
1588,0,126125
1589,0,126064
1590,0,125861
1591,0,125633
1592,0,125910
1593,0,128026
1594,0,172953
1595,0,143073
1596,0,127830
1597,0,127318
1598,0,124202
1599,0,127035
1600,0,126478
1601,0,126491
1602,0,126108
1603,0,127181
1604,0,124742
1605,0,127209
1606,0,125973
1607,0,127870
1608,0,125086
1609,0,128191
1610,0,127807
1611,0,128232
1612,0,125268
1613,0,126050
1614,0,127195
1615,0,126780
1616,0,124691
1617,0,128779
1618,0,125848
1619,0,126587
1620,0,126782
1621,0,128274
1622,0,127003
1623,0,126922
1624,0,126036
1625,0,126060
1626,0,126740
1627,0,126263
1628,0,126739
1629,0,127352
1630,0,123846
1631,0,126733
1632,0,127350
1633,0,127162
1634,0,127339
1635,0,128311
1636,0,125765
1637,0,125690
1638,0,127021
1639,0,124941
1640,0,126493
1641,0,126648
1642,0,126060
1643,0,126266
1644,0,125605
1645,0,126579
1646,0,123765
1647,0,127989
1648,0,126177
1649,0,180954
1650,0,141687
1651,0,124708
1652,0,128030
1653,0,124962
1654,0,125630
1655,0,126789
1656,0,126770
1657,0,127559
1658,0,125328
1659,0,130607
1660,0,127185
1661,0,128070
1662,0,126891
1663,0,126624
1664,0,125595
1665,0,125865
1666,0,126768
1667,0,124663
1668,0,126932
1669,0,126656
1670,0,127465
1671,0,127463
1672,0,125034
1673,0,128578
1674,0,125643
1675,0,127096
1676,0,127399
1677,0,128097
1678,0,125796
1679,0,125142
1680,0,127455
1681,0,126832
1682,0,126760
1683,0,127495
1684,0,126014
1685,0,126364
1686,0,124261
1687,0,128083
1688,0,125483
1689,0,127279
1690,0,125303
1691,0,128615
1692,0,125229
1693,0,127672
1694,0,126784
1695,0,126570
1696,0,127333
1697,0,127599
1698,0,128928
1699,0,127355
1700,0,126345
1701,0,128767
1702,0,125961
1703,0,130976
1704,0,132209
1705,0,128082
1706,0,126467
1707,0,124871
1708,0,127417
1709,0,127767
1710,0,128378
1711,0,127466
1712,0,126556
1713,0,126654
1714,0,125614
1715,0,128259
1716,0,126719
1717,0,128859
1718,0,126277
1719,0,126912
1720,0,125388
1721,0,127674
1722,0,126569
1723,0,126572
1724,0,125535
1725,0,126741
1726,0,124911
1727,0,126643
1728,0,125007
1729,0,129516
1730,0,126630
1731,0,127269
1732,0,146039
1733,0,130656
1734,0,125756
1735,0,126745
1736,0,127453
1737,0,127781
1738,0,126535
1739,0,127007
1740,0,126500
1741,0,126682
1742,0,125226
1743,0,126275
1744,0,126280
1745,0,126555
1746,0,124955
1747,0,127061
1748,0,127049
1749,0,126605
1750,0,126070
1751,0,128625
1752,0,128217
1753,0,126003
1754,0,125420
1755,0,127654
1756,0,124862
1757,0,128905
1758,0,127192
1759,0,130948
1760,0,126847
1761,0,126261
1762,0,126088
1763,0,126517
1764,0,126631
1765,0,126796
1766,0,125518
1767,0,126118
1768,0,125659
1769,0,125709
1770,0,125321
1771,0,126767
1772,0,126617
1773,0,129327
1774,0,125909
1775,0,128857
1776,0,125646
1777,0,126387
1778,0,127465
1779,0,127480
1780,0,125293
1781,0,126193
1782,0,125824
1783,0,126733
1784,0,125996
1785,0,127562
1786,0,126868
1787,0,161452
1788,0,132337
1789,0,126471
1790,0,127200
1791,0,125819
1792,0,128054
1793,0,129961
1794,0,125945
1795,0,126533
1796,0,127239
1797,0,126287
1798,0,126802
1799,0,128641
1800,0,126120
1801,0,125820
1802,0,124841
1803,0,126007
1804,0,125957
1805,0,126713
1806,0,127500
1807,0,126532
1808,0,126402
1809,0,127614
1810,0,126118
1811,0,126770
1812,0,126185
1813,0,126681
1814,0,134629
1815,0,126705
1816,0,124705
1817,0,126911
1818,0,126333
1819,0,126901
1820,0,125801
1821,0,125821
1822,0,125698
1823,0,125977
1824,0,126378
1825,0,126322
1826,0,125253
1827,0,128687
1828,0,125568
1829,0,126711
1830,0,125711
1831,0,127406
1832,0,126132
1833,0,127477
1834,0,126374
1835,0,128795
1836,0,125561
1837,0,127143
1838,0,125001
1839,0,128190
1840,0,127127
1841,0,126905
1842,0,126192
1843,0,126656
1844,0,126449
1845,0,127969
1846,0,125472
1847,0,127025
1848,0,126377
1849,0,126266
1850,0,125969
1851,0,126281
1852,0,126628
1853,0,125701
1854,0,126726
1855,0,127662
1856,0,127116
1857,0,126436
1858,0,126836
1859,0,127972
1860,0,127101
1861,0,127306
1862,0,126211
1863,0,125836
1864,0,124879
1865,0,126050
1866,0,126253
1867,0,126571
